2.329144673655871856e+00,2.333756382852898437e+00,8.071166356635604464e-05
2.337417512947795650e+00,2.342276414410338070e+00,4.406885824087120301e-04
2.346623865396445741e+00,2.349955898305588153e+00,5.623190323438672299e-05
2.350634477431928548e+00,2.353168126639546553e+00,3.546333503142687273e-03
2.379634883896131647e+00,2.380565942076692476e+00,1.878706164010871893e-03
2.432820889732631553e+00,2.435149774392160182e+00,2.439599386863828818e-04
2.438215757375302939e+00,2.438318607863386056e+00,2.451659483574328280e-04
2.458387501939206299e+00,2.459801784934763091e+00,7.778516602601008231e-03
2.469620860460953526e+00,2.475142186318255444e+00,3.025453366107178858e-03
2.471599866471928753e+00,2.475745990705521482e+00,5.394770803411421713e-03
2.476459687756038086e+00,2.478013851197033546e+00,9.273815808232873780e-04
2.489056143715216329e+00,2.490020671288990517e+00,2.791442105536826555e-03
2.493314783382901023e+00,2.493968596219074740e+00,2.633008384236569695e-03
2.518447241758190902e+00,2.518891999304643470e+00,6.997804365121429448e-04
2.522213079995560658e+00,2.523300194821776810e+00,8.538644840709544047e-04
2.542902746997953933e+00,2.547713093255869587e+00,5.309444895608591598e-03
2.560331515947380954e+00,2.561245462834896625e+00,4.363248606414941392e-04
2.593232377412643341e+00,2.597469229398476021e+00,4.912770373212146198e-04
2.601022525729404400e+00,2.602211019980699813e+00,4.776005192312002962e-03
2.623839434479276367e+00,2.623960938417611910e+00,7.412381066323036477e-04
2.629018509281343619e+00,2.630411072859200949e+00,1.912069847855169392e-04
2.661868321298699769e+00,2.662855069127291863e+00,1.677911964805783255e-03
2.672186124338497226e+00,2.673151128349228856e+00,1.835067720416445642e-04
2.680522153984215894e+00,2.680959334771987557e+00,2.384480250853302072e-04
2.698321062373354007e+00,2.699797691294017365e+00,8.895360036398134015e-04
2.702803460198178076e+00,2.704248908795428452e+00,9.644796839999754401e-04
2.705925268877714007e+00,2.706479337341383129e+00,3.693465263657804407e-04
2.721275941631567719e+00,2.722977133997367627e+00,1.796995419097722254e-03
2.733445573631915426e+00,2.733808381808291443e+00,6.496016331416006474e-04
2.748642364067364063e+00,2.749365455326294505e+00,3.535405771373862065e-03
2.770037960815784572e+00,2.771761213421294556e+00,2.073656687609607980e-04
2.777559414837212692e+00,2.781605117680781891e+00,6.337644865265737448e-03
2.778270965891232791e+00,2.782330052521293506e+00,1.076914187719175617e-02
2.801823104990889490e+00,2.802636401625391738e+00,2.033182856709156818e-04
2.811710664396864789e+00,2.812200329367355867e+00,8.306701980709454286e-04
2.839946658003849489e+00,2.839959274845799797e+00,4.031199050525937559e-04
2.843530675087983628e+00,2.846011528780979738e+00,4.435545795520180919e-03
2.846292523166602084e+00,2.846552707276841510e+00,1.920174347344619833e-03
2.848378521726965484e+00,2.848991139754730728e+00,3.645561105292159394e-03
2.849567940177802239e+00,2.851939076269680129e+00,1.249272421525670761e-03
2.849795619847559358e+00,2.853331864019119202e+00,2.009544251133639861e-04
2.852182629284186977e+00,2.853916438291177027e+00,5.995142224096200109e-03
2.855034914197275953e+00,2.857185297090516940e+00,2.977556660803243847e-04
2.855785360890075175e+00,2.857665505884392942e+00,2.206069285882264648e-03
2.875395192622718366e+00,2.879121832451655649e+00,9.263511229187641402e-03
2.900193760525342501e+00,2.902918754224422582e+00,2.074501130413186623e-03
2.908976185691491523e+00,2.915402601799244486e+00,5.373088245410963942e-03
2.909866323519504139e+00,2.915901878831301364e+00,1.074361843388380857e-03
2.910079534921622635e+00,2.915955932019502761e+00,3.018123159648040173e-03
2.921333507178765831e+00,2.921457043471803239e+00,2.088510297601583153e-03
2.926160135440630139e+00,2.927756056107903238e+00,1.925348300337297687e-03
2.926530795009333552e+00,2.928497160505904251e+00,7.548291069872859393e-05
2.967205101466009687e+00,2.970857822772223766e+00,4.758356849930692710e-03
2.968984041813335306e+00,2.972651777969911535e+00,2.554307682007218947e-03
2.985906186182547994e+00,2.986055871159865927e+00,6.098578395731813970e-03
2.996140339145206166e+00,3.000345527689773917e+00,4.608560395204338266e-03
3.014674945916161697e+00,3.017797773652002302e+00,4.689302770098650007e-03
3.034958920739260879e+00,3.037409343043186993e+00,2.202227294531561644e-03
3.035556173926340584e+00,3.038506864986475708e+00,4.558078995687527349e-04
3.045032664123130228e+00,3.046608596092490462e+00,5.546113722812878212e-03
3.051443450935933388e+00,3.052059050407960328e+00,1.319507139478077291e-04
3.054585862991387568e+00,3.056511904952660341e+00,1.368745093684877823e-04
3.054931819487741063e+00,3.059636868771051343e+00,5.438746388367410659e-03
3.055564693792244935e+00,3.060660558156486744e+00,2.508993193036908667e-03
3.057481967814024149e+00,3.061714425533973660e+00,2.740649254279959018e-03
3.066310041689570998e+00,3.071784085249181562e+00,3.028199501503622132e-04
3.073508270768635420e+00,3.074486658540609429e+00,1.938123817040729490e-03
3.110581314333058955e+00,3.111844890994564405e+00,3.085144289108601376e-03
3.111255415982935091e+00,3.111919400523382340e+00,1.263228120046395488e-03
3.207815688445930125e+00,3.210392232825262759e+00,4.001099881474638113e-04
3.226994798679241772e+00,3.229575997873318283e+00,3.596333952336030516e-03
3.229535482684159131e+00,3.230734954640418710e+00,3.037880026365001943e-03
3.232894395049923819e+00,3.235811360592989683e+00,1.914823668150171434e-03
3.254590242592677374e+00,3.254649471821265294e+00,1.129685189547439223e-03
3.287558135096916079e+00,3.287814181585753559e+00,1.750163056274826705e-03
3.326013000126825769e+00,3.326677899184163678e+00,2.372076895418099782e-03
3.352200721021622254e+00,3.354892996636175795e+00,2.427429923356855214e-04
3.407968421072964826e+00,3.411485626469978882e+00,1.817180763112164442e-03
3.417345486519677067e+00,3.417516811314512015e+00,2.327305685323103170e-04
3.421679383432489452e+00,3.425041135537935322e+00,3.164179343297203635e-03
3.451533862588819002e+00,3.451791065229738553e+00,2.270978573691463144e-03
3.472946804542054178e+00,3.474132551108942479e+00,3.355846070541457660e-04
3.488330489746793717e+00,3.488724683669930826e+00,4.594719119231761655e-04
3.493170796862776761e+00,3.496694090015511680e+00,1.624535593687276942e-03
3.500729818137668925e+00,3.501847960947350291e+00,7.581438106063109056e-03
3.556504929667414494e+00,3.559608505290619895e+00,2.836510684743001869e-03
3.570157491308315389e+00,3.571079704539095179e+00,4.495600259534365990e-03
3.571831033440750591e+00,3.576108773942352936e+00,4.498566738684696593e-03
3.576915084873115713e+00,3.577866264185398215e+00,3.382331347039283734e-03
3.578227123862471881e+00,3.580165819020562523e+00,4.210366239570051405e-03
3.597116865435337374e+00,3.597825709344230738e+00,3.534763614160707328e-03
3.613095913661843017e+00,3.613570803052818192e+00,4.633215311560683058e-03
3.614875246042337231e+00,3.615656026743029550e+00,1.884379341479773540e-03
3.634099409121817281e+00,3.634813580764321816e+00,1.109563570477566704e-03
3.657721609690080200e+00,3.659699867065268730e+00,1.762352169328594077e-04
3.658589217522220771e+00,3.661682865358558026e+00,1.228873713811846988e-03
3.660408964299810997e+00,3.664187507047173220e+00,9.222402599336147321e-04
3.670779632926612468e+00,3.672487621835166305e+00,2.397291065047209985e-03
3.675837895371070196e+00,3.678539128214628473e+00,2.944398669727928369e-04
3.684173949057335751e+00,3.690371888749517382e+00,8.022624952527643467e-04
3.690507993170829337e+00,3.691688341020827213e+00,4.803483100481939494e-05
3.690678399370400875e+00,3.692803146553649718e+00,8.434821891247322586e-04
3.702741373430737948e+00,3.713539438670727222e+00,5.179932229945494009e-03
3.717009321681204792e+00,3.719118443924221307e+00,3.868436522789317749e-03
3.727063573363280202e+00,3.727239354105962299e+00,5.496169552013490008e-03
3.733716825875419865e+00,3.735021772336712509e+00,3.076664947485957752e-04
3.741251143730325079e+00,3.742782794641231980e+00,4.477410099777950903e-03
3.742524670166137213e+00,3.746413577566188202e+00,1.494170419527361161e-03
3.754420983921805899e+00,3.755293095230625156e+00,2.422888765417209860e-03
3.764685611125162978e+00,3.765128415388721894e+00,6.238974285369939914e-03
3.766853077680712758e+00,3.771848744486879568e+00,8.861622221973106985e-04
3.773929803822912987e+00,3.775969311810492446e+00,2.481871846998356078e-03
3.819681802925752212e+00,3.822916592648216927e+00,8.614084620052923436e-04
3.846124536250572046e+00,3.847466755562539475e+00,3.641672026918501052e-04
3.872817887451517116e+00,3.873019458461408604e+00,2.558769955415529044e-03
3.885656097161152456e+00,3.886456366561554798e+00,1.126937113062396198e-03
3.897958082884310560e+00,3.898739809734635742e+00,2.486964127943528096e-04
3.906515564526277906e+00,3.906888247373580203e+00,1.067470332358462634e-03
3.945292210718044146e+00,3.945560716589009420e+00,3.650652649784790968e-03
3.948354052017905680e+00,3.948377890228875309e+00,1.754457810820791866e-03
3.973600950064888337e+00,3.976703450763388936e+00,2.215873248310665580e-03
3.976175807926015437e+00,3.977781710637413592e+00,6.527871612686912683e-03
3.992716817261519058e+00,3.994131814139853187e+00,2.190568257114892253e-03
4.006841115878944315e+00,4.009353572447968084e+00,5.704136789442930140e-04
4.013503639555977998e+00,4.013983194512057651e+00,7.092572821395706339e-04
4.026717610303534478e+00,4.028452977642914767e+00,2.987053785512405052e-04
4.069032518963238587e+00,4.076715998386650774e+00,1.442582648377629560e-03
4.084653028947728082e+00,4.087450110066209064e+00,3.698441721079470668e-04
4.108410104450688216e+00,4.110173545132290052e+00,1.508503009687777504e-03
4.116048808485020416e+00,4.118630378588767016e+00,1.390356947029128872e-03
4.119710834643337982e+00,4.121770261124260593e+00,3.452420150065124271e-03
4.125145026330022446e+00,4.125740410419856730e+00,2.332126308901878861e-04
4.132503234352880916e+00,4.133804624711762798e+00,8.559160972670373834e-04
4.133338882667249692e+00,4.135530627549257154e+00,7.295283502171378545e-04
4.135239360773597994e+00,4.138669653813026983e+00,5.271532806689477584e-04
4.137019630025816852e+00,4.141364291954229948e+00,5.365074279157246856e-03
4.138966927759016201e+00,4.145383680136633053e+00,1.866457910526499002e-03
4.142726904087605355e+00,4.148130887984515347e+00,4.326422429116382959e-03
4.158524724501794445e+00,4.160168845632563617e+00,1.519188268229852267e-03
4.161018034152450085e+00,4.164804315450071570e+00,3.385663798166149620e-03
4.195781093826999708e+00,4.201499422789506610e+00,2.846266568472259791e-03
4.217150040683693035e+00,4.220681371464423570e+00,3.406570394297971267e-03
4.220458531160271143e+00,4.224591891667621724e+00,2.462399184923763792e-04
4.244647308072986291e+00,4.246278504074425086e+00,3.532923403839807177e-04
4.245401881119007292e+00,4.247598896892195164e+00,4.258394967805529600e-04
4.252047627322213863e+00,4.252539040347143029e+00,1.647067880701123897e-03
4.269989790678232033e+00,4.273570213397679396e+00,5.744891756109853564e-04
4.275978369003282431e+00,4.278203380526432120e+00,1.484385188504758222e-05
4.318868730108189169e+00,4.319030315937384401e+00,4.260689703477571998e-03
4.330144284273713673e+00,4.332203960065790227e+00,7.304252644010095046e-03
4.340426614365672009e+00,4.342345506376365627e+00,2.934350664347792122e-03
4.344117565030800598e+00,4.349920979726543457e+00,1.559927974363527160e-04
4.361241418738618592e+00,4.362589227890211419e+00,2.029165698778672821e-03
4.409942160694193092e+00,4.410690003532174330e+00,2.544736468278099156e-04
4.459796198881912588e+00,4.459814466606740524e+00,4.961772380719365466e-03
4.464500407670880300e+00,4.465485658863489249e+00,1.786847189830786942e-02
4.497793264193319374e+00,4.498572305112569225e+00,7.884761435622037688e-04
4.498930543577420949e+00,4.501406632237524796e+00,8.545920913282056787e-04
4.514994088915109671e+00,4.515356568275856297e+00,1.511149677935794567e-03
4.518195615868741299e+00,4.519652864809049930e+00,4.794923203466109826e-03
4.520400726399845581e+00,4.521795554065886513e+00,3.457976437777509748e-03
4.524335282681483328e+00,4.526811403623603347e+00,8.309849176918803837e-04
4.532431543955743436e+00,4.532473933270273925e+00,1.065877357758226139e-02
4.534541575241421540e+00,4.535338724542846478e+00,2.262288712230540707e-04
4.536368410133740703e+00,4.540085246628384752e+00,3.196715006234682622e-03
4.540791466869257498e+00,4.542314765726988668e+00,4.557486730498041747e-03
4.547640404001972669e+00,4.550698251410656425e+00,1.870678281075980275e-04
4.558747284046853920e+00,4.561163854043477350e+00,2.776027189545774831e-03
4.560441769665825262e+00,4.562836700901262255e+00,3.308794840604082320e-03
4.566511369619808747e+00,4.567072506727754444e+00,6.160913727231991273e-03
4.587728972532889138e+00,4.588124847839566200e+00,9.707090724351708638e-03
4.612717722093485406e+00,4.617438079134370987e+00,1.271786711430143322e-03
4.615908754620440035e+00,4.620645818515444425e+00,2.889193183522388662e-03
4.621829707057135472e+00,4.622876400711806610e+00,1.750488047087884720e-03
4.629153094567209692e+00,4.630928489730675501e+00,2.579633859471856111e-04
4.640761998719901804e+00,4.642199066200109137e+00,3.382238675421855682e-03
4.673800243769751006e+00,4.675455097557152939e+00,3.065923252215467607e-03
4.697656668535239888e+00,4.697864856009347001e+00,1.198617758470986233e-03
4.700803936514124537e+00,4.703781788637547479e+00,2.875629573035520716e-03
4.707806931912888793e+00,4.709200920719265326e+00,2.270710164602987059e-03
4.707934886566537358e+00,4.709725203852219266e+00,1.757128168034135379e-03
4.731065463947086158e+00,4.733379784970703774e+00,4.934836007530116458e-04
4.731604410401777372e+00,4.733998300382026514e+00,8.026897253032789017e-04
4.740627149564745402e+00,4.741636812575398707e+00,1.017654015945749276e-03
4.747409057316672509e+00,4.748181157871320224e+00,5.301447929272931105e-03
4.753999088102543347e+00,4.755374545486563242e+00,4.956267077498983237e-03
4.763446525315861990e+00,4.766837268025298613e+00,1.915180658631789566e-03
4.763694664190554207e+00,4.770055829700560857e+00,1.357419831031998324e-03
4.777234927450105140e+00,4.777836663247302162e+00,3.210006705024011017e-03
4.785012257689507109e+00,4.785339485083555111e+00,6.450045380675503010e-03
4.791819764408128179e+00,4.798016971071290548e+00,3.756876776058030477e-03
4.832448991407601646e+00,4.832883690266140064e+00,2.947386258706971400e-03
4.844118058400505689e+00,4.844246017076366151e+00,1.172942694628084767e-04
4.855197690571904090e+00,4.857560733876060688e+00,1.866584732100524642e-03
4.856420157942897831e+00,4.859357302648855459e+00,3.842539646012779579e-03
4.886770828379485287e+00,4.888111428514872792e+00,4.271307832184326886e-03
4.896836728366950275e+00,4.897892308227028479e+00,1.560306578651259740e-03
4.936361590987009329e+00,4.938459318656039265e+00,6.284706001957507220e-03
4.937247149325320272e+00,4.943005814803137277e+00,5.943957130968777203e-03
4.940785955748397740e+00,4.946856559390345076e+00,4.239215152482472132e-03
4.941321632462527980e+00,4.948573006576447497e+00,8.475261448528587961e-04
4.943806373748522276e+00,4.951404365297769061e+00,1.047751439114110762e-02
4.949417226084316113e+00,4.954431116619267605e+00,2.590194952916416438e-03
4.950560357007114831e+00,4.955598258931806832e+00,8.505323032118514842e-03
4.968604816494608833e+00,4.974780371484593289e+00,3.880191416370062842e-03
4.977389579354283278e+00,4.982157305644276946e+00,1.130155907344537459e-04
4.982082752802832637e+00,4.983740233299267963e+00,3.719258318603368540e-03
4.990313526100084829e+00,4.993678141677819760e+00,3.658556501407051170e-03
5.005507831614724346e+00,5.008234818442495850e+00,6.464503304974705128e-03
5.020669074521777908e+00,5.023620720340815637e+00,2.707511178222601509e-04
5.026993940479378864e+00,5.030712783189077442e+00,1.448200995226231686e-03
5.037963630123731384e+00,5.040754671526435082e+00,1.186443217106387948e-02
5.052036296986880615e+00,5.053281768153449427e+00,4.624525451569262875e-03
